title,product_url,image_url,current_price,original_price,discount,rating,reviews,offer,delivery
"DELL XPS 13 Intel Core Ultra 7 Touchscreen Thin & Light Laptop (32GB, 1TB SSD, Windows 11 Home, 13.4 inch UHD OLED Display, MS Office Home & Student 2021, Platinum, 1.17 KG)",/dell-xps-13-intel-core-ultra-7-touchscreen-thin-light-laptop-32gb-1tb-ssd-windows-11-home-13-4-inch-uhd-oled-display-ms-office-home-student-2021-platinum-1-17-kg-/p/306601,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723460539/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306601_0_oocwub.png?tr=w-400,"₹2,00,499","₹2,14,141",6% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad Gaming 3 15ACH6 AMD Ryzen 5 5600H Gaming Laptop (8GB, 512GB SSD, Windows 11, 4GB Graphics, 15.6 inch 120 Hz Full HD IPS Display, NVIDIA GeForce RTX 3050, MS Office 2021, Shadow Black, 2.25 KG)",/lenovo-ideapad-gaming-3-15ach6-amd-ryzen-5-5600h-gaming-laptop-8gb-512gb-ssd-windows-11-4gb-graphics-15-6-inch-120-hz-full-hd-ips-display-nvidia-geforce-rtx-3050-ms-office-2021-shadow-black-2-25-kg-/p/255726,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715933820/Croma%20Assets/Computers%20Peripherals/Laptop/Images/255726_0_znawv6.png?tr=w-400,"₹1,09,090",N/A,N/A,4,10,Rs 2000 Instant Discount,N/A
"Apple MacBook Pro (16.2 inch, M4 Pro, 48GB, 512GB, macOS Sequoia, Space Black)",/apple-macbook-pro-16-2-inch-m4-pro-48gb-512gb-macos-sequoia-space-black-/p/310951,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744355545/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310951_0_go9d4y.png?tr=w-400,"₹2,62,990","₹2,89,900",9% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"DELL Alienware m18 R2 Intel Core i9 14th Gen Gaming Laptop (32GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 18 inch 165 Hz QHD Plus Display, NVIDIA GeForce RTX 4070, MS Office Home & Student 2021, Dark Metallic Moon, 4.23 KG)",/dell-alienware-m18-r2-intel-core-i9-14th-gen-gaming-laptop-32gb-1tb-ssd-windows-11-home-8gb-graphics-18-inch-165-hz-qhd-plus-display-nvidia-geforce-rtx-4070-ms-office-home-student-2021-dark-metallic-moon-4-23-kg-/p/307128,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187837/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307128_0_snytre.png?tr=w-400,"₹3,09,990","₹3,23,499",4% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Pavilion Aero 13-bg0017AU AMD Ryzen 7-8840U Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 13.3 inch WUXGA IPS Display, MS Office 2021, Natural Silver, 1 KG)",/hp-pavilion-aero-13-bg0017au-amd-ryzen-7-8840u-thin-light-laptop-16gb-512gb-ssd-windows-11-home-13-3-inch-wuxga-ips-display-ms-office-2021-natural-silver-1-kg-/p/312420,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1742473522/Croma%20Assets/Computers%20Peripherals/Laptop/Images/312420_0_kj7dm6.png?tr=w-400,"₹93,999","₹1,35,776",31% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Apple MacBook Pro (16.2 inch, M3 Pro, 36GB, 512GB, macOS, Silver)",/apple-macbook-pro-16-2-inch-m3-pro-36gb-512gb-macos-silver-/p/302701,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1698820909/Croma%20Assets/Computers%20Peripherals/Laptop/Images/302701_mitebv.png?tr=w-400,"₹2,48,994","₹2,79,900",11% Off,N/A,N/A,N/A,N/A
"DELL G15 Inspiron 5520 Intel Core i7 12th Gen (15.6 inch, 16GB, 512GB, Windows 11, MS Office 2021, NVIDIA GeForce RTX 3050 Ti Graphics, FHD LED-Backlit Display, Dark Shadow Grey, D560823WIN9B)",/dell-g15-inspiron-5520-intel-core-i7-12th-gen-15-6-inch-16gb-512gb-windows-11-ms-office-2021-nvidia-geforce-rtx-3050-ti-graphics-fhd-led-backlit-display-dark-shadow-grey-d560823win9b-/p/252183,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715937063/Croma%20Assets/Computers%20Peripherals/Laptop/Images/252183_0_lzzncy.png?tr=w-400,"₹1,41,349",N/A,N/A,4.3,4,Rs 2000 Instant Discount,N/A
"DELL Alienware m18 R2 Intel Core i9 14th Gen Gaming Laptop (32GB, 1TB SSD, Windows 11 Home, 12GB Graphics, 18 inch 165 Hz QHD Plus Display, NVIDIA GeForce RTX 4080, MS Office Home & Student 2021, Dark Metallic Moon, 3.86 KG)",/dell-alienware-m18-r2-intel-core-i9-14th-gen-gaming-laptop-32gb-1tb-ssd-windows-11-home-12gb-graphics-18-inch-165-hz-qhd-plus-display-nvidia-geforce-rtx-4080-ms-office-home-student-2021-dark-metallic-moon-3-86-kg-/p/307126,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459446/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307126_0_gehjuj.png?tr=w-400,"₹3,88,990","₹4,06,699",4% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP OmniBook Ultra Flip 14-fh0026TU Intel Core Ultra 7 Touchscreen Thin & Light Laptop (16GB, 1TB SSD, Windows 11 Home, 14 inch OLED Display, MS Office 2021, Eclipse Gray, 1.34 KG)",/hp-omnibook-ultra-flip-14-fh0026tu-intel-core-ultra-7-touchscreen-thin-light-laptop-16gb-1tb-ssd-windows-11-home-14-inch-oled-display-ms-office-2021-eclipse-gray-1-34-kg-/p/311063,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726219919/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311063_quvbyr.png?tr=w-400,N/A,N/A,N/A,N/A,N/A,Rs 2000 Instant Discount,N/A
"DELL Inspiron 7430 Intel Core i5 13th Gen (14 inch, 16GB, 512GB, Windows 11, MS Office 2021, Intel Iris Xe, FHD Plus Display, Platinum Silver, IC7430VVR8C001ORS1)",/dell-inspiron-7430-intel-core-i5-13th-gen-14-inch-16gb-512gb-windows-11-ms-office-2021-intel-iris-xe-fhd-plus-display-platinum-silver-ic7430vvr8c001ors1-/p/274967,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1688714654/Croma%20Assets/Computers%20Peripherals/Laptop/Images/274967_g8nbvr.png?tr=w-400,"₹80,990","₹93,199",13% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"FUJITSU CH Intel Core i7 13th Gen (13.27 inch, 16GB, 512GB, Windows, MS Office 2021, Intel Iris Xe, Full HD Display, Beige, 4ZR1L82434)",/fujitsu-ch-intel-core-i7-13th-gen-13-27-inch-16gb-512gb-windows-ms-office-2021-intel-iris-xe-full-hd-display-beige-4zr1l82434-/p/301387,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718800782/Croma%20Assets/Computers%20Peripherals/Laptop/Images/301387_0_r2kt9x.png?tr=w-400,"₹1,25,490","₹1,25,890",N/A,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP Omen 16 xf0100AX AMD Ryzen 9 Gaming Laptop (16GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16.1 inch 165 Hz FHD Display, NVIDIA GeForce RTX 4070, MS Office 2021, Shadow Black, 2.37 KG)",/hp-omen-16-xf0100ax-amd-ryzen-9-gaming-laptop-16gb-1tb-ssd-windows-11-home-8gb-graphics-16-1-inch-165-hz-fhd-display-nvidia-geforce-rtx-4070-ms-office-2021-shadow-black-2-37-kg-/p/307124,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739459406/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307124_0_kzvnhz.png?tr=w-400,"₹1,35,490","₹1,86,047",27% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 7 Touchscreen Thin & Light Laptop (32GB, 1TB SSD, Windows 11 Home, 14 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.23 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-7-touchscreen-thin-light-laptop-32gb-1tb-ssd-windows-11-home-14-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-23-kg-/p/307420,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726660244/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307420_0_fy4kia.png?tr=w-400,"₹1,56,990","₹1,97,789",21% Off,N/A,N/A,N/A,N/A
"Apple MacBook Pro (16.2 inch, M4 Pro, 24GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-pro-16-2-inch-m4-pro-24gb-512gb-macos-sequoia-silver-/p/310940,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744356235/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310940_0_ghpvii.png?tr=w-400,"₹2,27,490","₹2,49,900",9% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"FUJITSU CH Intel Core i5 13th Gen (13.27 inch, 16GB, 512GB, Windows, MS Office 2021, Intel Iris Xe, FHD Display, Beige, 4ZR1L82433)",/fujitsu-ch-intel-core-i5-13th-gen-13-27-inch-16gb-512gb-windows-ms-office-2021-intel-iris-xe-fhd-display-beige-4zr1l82433-/p/301351,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1718801080/Croma%20Assets/Computers%20Peripherals/Laptop/Images/301351_0_zx4qlg.png?tr=w-400,"₹1,04,490","₹1,04,890",N/A,N/A,N/A,Rs 2000 Instant Discount,N/A
"acer Nitro 5 Intel Core i5 12th Gen (15.6 inch, 16GB, 512GB, Windows 11 Home, NVIDIA GeForce RTX 3050, FHD IPS Display, Obsidian Black, UN.QFHSI.025)",/acer-nitro-5-intel-core-i5-12th-gen-15-6-inch-16gb-512gb-windows-11-home-nvidia-geforce-rtx-3050-fhd-ips-display-obsidian-black-un-qfhsi-025-/p/275084,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1696518446/Croma%20Assets/Computers%20Peripherals/Laptop/Images/275084_0_fgmebv.png?tr=w-400,"₹95,999",N/A,N/A,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo Legion 5 Pro Intel Core i7 11th Gen (15.6 inch, 16GB, 1TB, Windows 11, MS Office 2021, NVIDIA GeForce RTX 3060 Graphics, WQXGA IPS Display, Stingray White, 82JD005KIN)",/lenovo-legion-5-pro-intel-core-i7-11th-gen-15-6-inch-16gb-1tb-windows-11-ms-office-2021-nvidia-geforce-rtx-3060-graphics-wqxga-ips-display-stingray-white-82jd005kin-/p/244484,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715938854/Croma%20Assets/Computers%20Peripherals/Laptop/Images/244484_0_ll402w.png?tr=w-400,"₹1,96,290",N/A,N/A,5,2,Rs 2000 Instant Discount,N/A
"DELL Alienware x16 R2 Intel Core Ultra 9 Gaming Laptop (32GB, 1TB SSD, Windows 11 Home, 16GB Graphics, 16 inch 240 Hz QHD Plus Display, NVIDIA GeForce RTX 4090, MS Office Home & Student 2021, Lunar Light, 2.72 KG)",/dell-alienware-x16-r2-intel-core-ultra-9-gaming-laptop-32gb-1tb-ssd-windows-11-home-16gb-graphics-16-inch-240-hz-qhd-plus-display-nvidia-geforce-rtx-4090-ms-office-home-student-2021-lunar-light-2-72-kg-/p/306881,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187887/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306881_0_u0shp4.png?tr=w-400,"₹4,78,490","₹4,99,899",4% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"HP OmniBook Ultra Flip 14-fh0029TU Intel Core Ultra 7 Touchscreen Thin & Light Laptop (32GB, 1TB SSD, Windows 11 Home, 14 inch OLED Display, MS Office 2021, Eclipse Gray, 1.34 KG)",/hp-omnibook-ultra-flip-14-fh0029tu-intel-core-ultra-7-touchscreen-thin-light-laptop-32gb-1tb-ssd-windows-11-home-14-inch-oled-display-ms-office-2021-eclipse-gray-1-34-kg-/p/311064,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726220047/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311064_pqydm2.png?tr=w-400,N/A,N/A,N/A,N/A,N/A,Rs 2000 Instant Discount,N/A
"Lenovo IdeaPad Pro 5 16AHP9 AMD Ryzen 7 Laptop (16GB, 1TB SSD, Windows 11 Home, 6GB Graphics, 16 inch OLED Display, MS Office 2021, Arctic Grey, 1.91 KG)",/lenovo-ideapad-pro-5-16ahp9-amd-ryzen-7-laptop-16gb-1tb-ssd-windows-11-home-6gb-graphics-16-inch-oled-display-ms-office-2021-arctic-grey-1-91-kg-/p/308872,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1738218204/Croma%20Assets/Computers%20Peripherals/Laptop/Images/308872_0_pjkxee.png?tr=w-400,"₹1,35,990","₹1,74,890",22% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Pro 360 Intel Core Ultra 7 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.66 KG)",/samsung-galaxy-book4-pro-360-intel-core-ultra-7-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-66-kg-/p/305106,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715594329/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305106_0_becfkc.png?tr=w-400,"₹1,58,990","₹1,88,589",16% Off,N/A,N/A,N/A,N/A
"SAMSUNG Galaxy Book4 Pro 360 Intel Core Ultra 7 Touchscreen 2-in-1 Laptop (16GB, 512GB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.66 KG)",/samsung-galaxy-book4-pro-360-intel-core-ultra-7-touchscreen-2-in-1-laptop-16gb-512gb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-66-kg-/p/307425,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567581/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307425_0_qoknul.png?tr=w-400,"₹1,58,990","₹1,88,589",16% Off,N/A,N/A,N/A,N/A
"HP 15s-er2004AU AMD R7 (15.6 inch, 16GB, 512GB, Windows, MS Office 2021, AMD Radeon, Full HD Display, Natural Silver, 9A1C1PA)",/hp-15s-er2004au-amd-r7-15-6-inch-16gb-512gb-windows-ms-office-2021-amd-radeon-full-hd-display-natural-silver-9a1c1pa-/p/302278,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724064278/302278_0_rttbz5.png?tr=w-400,"₹49,990","₹61,388",19% Off,1,1,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book3 360 Intel Evo Core i7 13th Gen (13.3 inch, 16GB, 1TB, Windows 11 Home, MS Office 2021, Intel Iris Xe, FHD Super AMOLED Display, Graphite, NP730QFG-KA3IN)",/samsung-galaxy-book3-360-intel-evo-core-i7-13th-gen-13-3-inch-16gb-1tb-windows-11-home-ms-office-2021-intel-iris-xe-fhd-super-amoled-display-graphite-np730qfg-ka3in-/p/269302,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715937577/Croma%20Assets/Computers%20Peripherals/Laptop/Images/269302_0_hafv8u.png?tr=w-400,"₹1,18,990","₹1,67,990",29% Off,N/A,N/A,N/A,N/A
"Apple MacBook Pro (16.2 inch, M4 Max, 48GB, 1TB, macOS Sequoia, Silver)",/apple-macbook-pro-16-2-inch-m4-max-48gb-1tb-macos-sequoia-silver-/p/310947,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1744356299/Croma%20Assets/Computers%20Peripherals/Laptop/Images/310947_0_zyulhn.png?tr=w-400,"₹3,62,990","₹3,99,900",9% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"HP 15-fc0028AU AMD Ryzen 5 (15.6 inch, 8GB, 512GB, Windows 11, MS Office 2021, AMD Radeon, FHD Display, Natural Silver, 7L032PA)",/hp-15-fc0028au-amd-ryzen-5-15-6-inch-8gb-512gb-windows-11-ms-office-2021-amd-radeon-fhd-display-natural-silver-7l032pa-/p/272129,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1724064221/272129_0_grvzyy.png?tr=w-400,"₹43,999","₹55,690",21% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Intel Core 5 Thin and Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LED Display, MS Office 2021, Silver, 1.55 KG)",/samsung-galaxy-book4-intel-core-5-thin-and-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-led-display-ms-office-2021-silver-1-55-kg-/p/307432,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726660243/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307432_0_nq6wok.png?tr=w-400,"₹69,990","₹91,989",24% Off,N/A,N/A,N/A,N/A
"Apple MacBook Air (13.6 inch, M2, 8GB, 512GB, macOS, Silver)",/apple-macbook-air-13-6-inch-m2-8gb-512gb-macos-silver-/p/256600,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715935356/Croma%20Assets/Computers%20Peripherals/Laptop/Images/256600_0_wefmy4.png?tr=w-400,"₹97,994","₹1,09,900",11% Off,4,2,N/A,N/A
"DELL Inspiron 7430 Intel Core i3 13th Gen Touchscreen Thin and Light Laptop (8GB, 512GB SSD, Windows 11 Home, 14 inch Full HD Plus Display, MS Office 2021, Platinum Silver, 1.58 KG)",/dell-inspiron-7430-intel-core-i3-13th-gen-touchscreen-thin-and-light-laptop-8gb-512gb-ssd-windows-11-home-14-inch-full-hd-plus-display-ms-office-2021-platinum-silver-1-58-kg-/p/304179,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1710426649/Croma%20Assets/Computers%20Peripherals/Laptop/Images/304179_kw5ntp.png?tr=w-400,"₹59,990","₹68,899",13% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"DELL XPS 13 Intel Core Ultra 7 Thin and Light Laptop (16GB, 512GB SSD, Windows 11 Home, 13.4 inch FHD Plus Display, MS Office Home & Student 2021, Platinum, 1.19 KG)",/dell-xps-13-intel-core-ultra-7-thin-and-light-laptop-16gb-512gb-ssd-windows-11-home-13-4-inch-fhd-plus-display-ms-office-home-student-2021-platinum-1-19-kg-/p/306600,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1725879813/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306600_0_j9pbru.png?tr=w-400,"₹1,68,899","₹1,80,328",6% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"Apple MacBook Air 2024 (13.6 inch, M3, 16GB, 512GB, macOS Sequoia, Silver)",/apple-macbook-air-2024-13-6-inch-m3-16gb-512gb-macos-sequoia-silver-/p/305418,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1721183754/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305418_vnftd8.png?tr=w-400,"₹99,994","₹1,34,900",26% Off,1,1,Rs.5000 Instant Discount*,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 5 Touchscreen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WQXGA Plus AMOLED Display, MS Office 2021, Platinum Silver, 1.23 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-5-touchscreen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wqxga-plus-amoled-display-ms-office-2021-platinum-silver-1-23-kg-/p/307421,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567595/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307421_0_uuecxh.png?tr=w-400,"₹1,11,990","₹1,51,789",26% Off,N/A,N/A,N/A,N/A
"SAMSUNG Galaxy Book4 Intel Core i5 13th Gen Thin & Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LED Display, MS Office 2021, Grey, 1.55 KG)",/samsung-galaxy-book4-intel-core-i5-13th-gen-thin-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-led-display-ms-office-2021-grey-1-55-kg-/p/306176,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458598/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306176_0_ptfn0t.png?tr=w-400,"₹67,990","₹78,189",13% Off,N/A,N/A,N/A,N/A
"ASUS Vivobook 15 Intel Core 5 Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD Display, MS Office 2021, Quiet Blue, 1.70 KG)",/asus-vivobook-15-intel-core-5-thin-light-laptop-16gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-display-ms-office-2021-quiet-blue-1-70-kg-/p/309104,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1732187858/Croma%20Assets/Computers%20Peripherals/Laptop/Images/309104_0_whmsup.png?tr=w-400,"₹62,990","₹79,990",21% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"DELL XPS 16 Intel Core Ultra 9 Touchscreen Laptop (32GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16.3 inch OLED Display, MS Office & Student 2021, Platinum, 2.20 KG)",/dell-xps-16-intel-core-ultra-9-touchscreen-laptop-32gb-1tb-ssd-windows-11-home-8gb-graphics-16-3-inch-oled-display-ms-office-student-2021-platinum-2-20-kg-/p/306605,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723460562/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306605_0_wzpepv.png?tr=w-400,"₹3,79,899","₹4,05,751",6% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Intel Core 5 Thin and Light Laptop (8GB, 512GB SSD, Windows 11 Home, 15.6 inch Full HD LED Display, MS Office, Silver, 1.55 KG)",/samsung-galaxy-book4-intel-core-5-thin-and-light-laptop-8gb-512gb-ssd-windows-11-home-15-6-inch-full-hd-led-display-ms-office-silver-1-55-kg-/p/305605,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1739458836/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305605_0_fsibly.png?tr=w-400,"₹63,990","₹86,239",26% Off,N/A,N/A,N/A,N/A
"Apple MacBook Air (13.6 inch, M3, 24GB, 512GB, macOS Sequoia, Space Grey)",/apple-macbook-air-13-6-inch-m3-24gb-512gb-macos-sequoia-space-grey-/p/311741,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1730787080/Croma%20Assets/Computers%20Peripherals/Laptop/Images/311741_0_u1zguv.png?tr=w-400,"₹1,17,994","₹1,54,900",24% Off,N/A,N/A,Rs.5000 Instant Discount*,N/A
"SAMSUNG Galaxy Book4 Pro 360 Intel Core Ultra 7 Touchscreen 2-in-1 Laptop (16GB, 1TB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.66 KG)",/samsung-galaxy-book4-pro-360-intel-core-ultra-7-touchscreen-2-in-1-laptop-16gb-1tb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-66-kg-/p/307426,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567587/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307426_0_u5fuvg.png?tr=w-400,"₹1,74,990","₹2,06,989",15% Off,N/A,N/A,N/A,N/A
"Dell XPS 13 Snapdragon X Elite Touchscreen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 13.4 inch OLED Display, MS Office 2021, Graphite, 1.17 KG)",/dell-xps-13-snapdragon-x-elite-touchscreen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-13-4-inch-oled-display-ms-office-2021-graphite-1-17-kg-/p/308665,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726204847/308665_0_y2hodz.png?tr=w-400,"₹1,63,599","₹1,65,499",1% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 7 Touchscreen Thin & Light Laptop (32GB, 1TB SSD, Windows 11 Home, 16 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.56 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-7-touchscreen-thin-light-laptop-32gb-1tb-ssd-windows-11-home-16-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-56-kg-/p/307424,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1728567582/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307424_0_gysspe.png?tr=w-400,"₹1,76,990","₹2,09,289",15% Off,N/A,N/A,N/A,N/A
"DELL Inspiron 5430 Intel Core i5 13th Gen (14 inch, 8GB, 1TB, Windows 11, MS Office 2021, Intel Iris Xe, FHD Plus Display, Platinum Silver, IN5430NH6KJM01ORS1)",/dell-inspiron-5430-intel-core-i5-13th-gen-14-inch-8gb-1tb-windows-11-ms-office-2021-intel-iris-xe-fhd-plus-display-platinum-silver-in5430nh6kjm01ors1-/p/274958,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715941183/Croma%20Assets/Computers%20Peripherals/Laptop/Images/274958_0_betyck.png?tr=w-400,"₹68,790","₹74,990",8% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
"SAMSUNG Galaxy Book 4 Pro Intel Core Ultra 5 Touchscreen Thin and Lightweight Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WQXGA Plus AMOLED Display, MS Office 2021, Platinum Silver, 1.23 KG)",/samsung-galaxy-book-4-pro-intel-core-ultra-5-touchscreen-thin-and-lightweight-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wqxga-plus-amoled-display-ms-office-2021-platinum-silver-1-23-kg-/p/305072,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1715594295/Croma%20Assets/Computers%20Peripherals/Laptop/Images/305072_0_i5muqw.png?tr=w-400,"₹1,11,990","₹1,51,789",26% Off,N/A,N/A,N/A,N/A
"SAMSUNG Galaxy Book4 Pro Intel Core Ultra 7 Touchscreen Thin & Light Laptop (16GB, 512GB SSD, Windows 11 Home, 14 inch WQXGA Plus AMOLED Display, MS Office 2021, Moonstone Gray, 1.23 KG)",/samsung-galaxy-book4-pro-intel-core-ultra-7-touchscreen-thin-light-laptop-16gb-512gb-ssd-windows-11-home-14-inch-wqxga-plus-amoled-display-ms-office-2021-moonstone-gray-1-23-kg-/p/307419,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1726660233/Croma%20Assets/Computers%20Peripherals/Laptop/Images/307419_0_epy3ox.png?tr=w-400,"₹1,24,990","₹1,60,989",22% Off,N/A,N/A,N/A,N/A
"DELL XPS 16 Intel Core Ultra 7 Touchscreen Laptop (32GB, 1TB SSD, Windows 11 Home, 8GB Graphics, 16.3 inch UHD OLED Display, MS Office Home & Student 2021, Platinum, 2.20 KG)",/dell-xps-16-intel-core-ultra-7-touchscreen-laptop-32gb-1tb-ssd-windows-11-home-8gb-graphics-16-3-inch-uhd-oled-display-ms-office-home-student-2021-platinum-2-20-kg-/p/306604,https://media-ik.croma.com/prod/https://media.croma.com/image/upload/v1723460561/Croma%20Assets/Computers%20Peripherals/Laptop/Images/306604_0_sqap1j.png?tr=w-400,"₹3,27,199","₹3,49,395",6% Off,N/A,N/A,Rs 2000 Instant Discount,N/A
